t_s,cmd_velocity_rps_out,phase,mode,velocity_rps_out,q_current_A,d_current_A,voltage_q_V,voltage_d_V,bus_voltage_V,fet_temp_C,fault,omega_e_rad_s,vq_corrected_V
14.8739,0.3,dwell,10,0.29091566801071167,0.5106838345527649,-0.0415317639708519,0.0,0.0,24.0,33.0,0,1279.5139356112668,-0.21637287372668956
14.8938,0.3,dwell,10,0.2883700430393219,0.33269551396369934,-0.04390871152281761,0.0,0.0,24.0,33.0,0,1268.3176922187886,-0.13110479450084772
14.9137,0.3,dwell,10,0.29440072178840637,0.17831313610076904,-0.2213156819343567,0.0,0.0,24.0,33.0,0,1294.842002694786,0.049812831054497575
14.9337,0.3,dwell,10,0.29403164982795715,0.3575569987297058,-0.10308413207530975,0.0,0.0,24.0,33.0,0,1293.2187394313555,-0.10654190415269205
14.9538,0.3,dwell,10,0.2952783405780792,0.41394054889678955,0.10197758674621582,0.0,0.0,24.0,33.0,0,1298.7019717339901,-0.2574787351555408
14.9729,0.3,dwell,10,0.2910293638706207,0.3692021369934082,0.07104961574077606,0.0,0.0,24.0,33.0,0,1280.0139961207938,-0.21693718568319026
14.9932,0.3,dwell,10,0.2958005368709564,0.2846660912036896,0.3081260919570923,0.0,0.0,24.0,33.0,0,1300.998710986399,-0.3219728091224594
15.0138,0.3,ramp,10,0.29652994871139526,0.1690342277288437,0.09450197219848633,0.0,0.0,24.0,33.0,0,1304.2068318175086,-0.13749572581372085
15.0349,0.30211,ramp,10,0.29466789960861206,0.3676186203956604,-0.12194012105464935,0.0,0.0,24.0,33.0,0,1296.0171121228104,-0.09972907855627264
15.054,0.30402,ramp,10,0.30182403326034546,0.3054739236831665,-0.29823988676071167,0.0,0.0,24.0,33.0,0,1327.4914317945597,0.040890943112841666
15.075,0.30612,ramp,10,0.2974222004413605,0.3111785054206848,0.0609503798186779,0.0,0.0,24.0,33.0,0,1308.1311598895245,-0.1842838133574305
15.0949,0.30811,ramp,10,0.29948675632476807,0.27894070744514465,-0.009129867888987064,0.0,0.0,24.0,33.0,0,1317.2115509242592,-0.12613671707933255
15.1149,0.31011,ramp,10,0.30586424469947815,0.30635154247283936,-0.21796080470085144,0.0,0.0,24.0,33.0,0,1345.26120980114,-0.007559676552511885
15.135,0.31212,ramp,10,0.3056851625442505,0.196395605802536,0.1483604907989502,0.0,0.0,24.0,33.0,0,1344.4735653445866,-0.18607038799884074
15.1549,0.31411,ramp,10,0.3057671785354614,0.500195324420929,0.1345251053571701,0.0,0.0,24.0,33.0,0,1344.8342905142379,-0.32089673330637525
15.1749,0.31611,ramp,10,0.3042053282260895,0.422359436750412,0.05795402452349663,0.0,0.0,24.0,33.0,0,1337.9649140731362,-0.23577712888114316
15.1951,0.31812,ramp,10,0.3106113076210022,0.4266575574874878,0.28369995951652527,0.0,0.0,24.0,33.0,0,1366.1398830016838,-0.3828245931704098
15.2151,0.32012,ramp,10,0.3155091404914856,0.4870999753475189,-0.2618710696697235,0.0,0.0,24.0,33.0,0,1387.6816770718735,-0.06011267381377486
15.235,0.32212,ramp,10,0.3124871551990509,0.1722874939441681,-0.08843201398849487,0.0,0.0,24.0,33.0,0,1374.3902915603164,-0.024532564225802148
15.2549,0.32411,ramp,10,0.3190782964229584,0.32946497201919556,0.1682695746421814,0.0,0.0,24.0,34.0,0,1403.3796447472375,-0.26608434941888587
15.274,0.32602,ramp,10,0.3219072222709656,0.5970933437347412,-0.11771036684513092,0.0,0.0,24.0,34.0,0,1415.821910473547,-0.20409272460553496
15.2951,0.32812,ramp,10,0.3190343677997589,0.2990262508392334,-0.003740719286724925,0.0,0.0,24.0,33.0,0,1403.1864365713413,-0.138794365323136
15.3144,0.33006,ramp,10,0.3230876326560974,0.41985341906547546,-0.0739562064409256,0.0,0.0,24.0,33.0,0,1421.0136265053588,-0.14916722907862498
15.3351,0.33212,ramp,10,0.3258594572544098,0.5656876564025879,-0.12890426814556122,0.0,0.0,24.0,34.0,0,1433.2047478184954,-0.18079656473922165
15.355,0.33412,ramp,10,0.3243880867958069,0.3515852689743042,-0.053626976907253265,0.0,0.0,24.0,33.0,0,1426.733322545657,-0.1302886001295958
15.3749,0.3361,ramp,10,0.3272812068462372,0.2675272226333618,0.023468758910894394,0.0,0.0,24.0,33.0,0,1439.4579291205964,-0.1421720618347837
15.395,0.33812,ramp,10,0.32894882559776306,0.2525807321071625,0.3172382116317749,0.0,0.0,24.0,34.0,0,1446.7924994668915,-0.3339958170042317
15.415,0.34011,ramp,10,0.32834315299987793,0.36517807841300964,0.12906502187252045,0.0,0.0,24.0,34.0,0,1444.1286122492963,-0.25967906498104687
15.4349,0.34211,ramp,10,0.33289775252342224,0.5652601718902588,-0.044926296919584274,0.0,0.0,24.0,33.0,0,1464.1607872137909,-0.23624104044374558
15.455,0.34412,ramp,10,0.3351060450077057,0.2997647523880005,0.12674790620803833,0.0,0.0,24.0,33.0,0,1473.8733648376342,-0.2289783641281128
15.475,0.34611,ramp,10,0.3355042636394501,0.32554560899734497,0.012965019792318344,0.0,0.0,24.0,33.0,0,1475.6248218568494,-0.16272505567328047
15.495,0.34811,ramp,10,0.3389189839363098,0.2880660891532898,-0.15413570404052734,0.0,0.0,24.0,34.0,0,1490.6435461349993,-0.028602136165315692
15.515,0.35,dwell,10,0.3432387709617615,0.6742961406707764,-0.12435140460729599,0.0,0.0,24.0,33.0,0,1509.6429617929232,-0.2307055189732169
15.5361,0.35,dwell,10,0.34007397294044495,0.5256728529930115,-0.059159062802791595,0.0,0.0,24.0,33.0,0,1495.7234530935143,-0.20692058433798682
15.5561,0.35,dwell,10,0.34529373049736023,0.633094310760498,-0.013680124655365944,0.0,0.0,24.0,33.0,0,1518.6811458855689,-0.2893338005891364
15.5761,0.35,dwell,10,0.35359445214271545,0.17637264728546143,-0.1539645940065384,0.0,0.0,24.0,33.0,0,1555.1896264823274,0.028687012357764358
15.5961,0.35,dwell,10,0.3490419387817383,0.47706276178359985,0.1214061975479126,0.0,0.0,24.0,34.0,0,1535.1666269400262,-0.3125258492686729
15.6162,0.35,dwell,10,0.3551892340183258,0.18798808753490448,0.2672084867954254,0.0,0.0,24.0,34.0,0,1562.2038435166214,-0.2840525526778675
15.6361,0.35,dwell,10,0.3572877049446106,0.3313857316970825,0.06713423132896423,0.0,0.0,24.0,34.0,0,1571.4334007007246,-0.20588091398906105
15.6561,0.35,dwell,10,0.3594168722629547,0.2963230609893799,0.12494975328445435,0.0,0.0,24.0,34.0,0,1580.7979676685275,-0.23236217797697378
15.6761,0.35,dwell,10,0.36087724566459656,0.4905417859554291,-0.37822672724723816,0.0,0.0,24.0,34.0,0,1587.2210253586618,0.04908751161230729
15.6958,0.35,dwell,10,0.36264434456825256,0.2755467891693115,0.054127778857946396,0.0,0.0,24.0,33.0,0,1594.993132266111,-0.17054086454100725
15.7161,0.35,dwell,10,0.37156417965888977,0.36677834391593933,-0.30557793378829956,0.0,0.0,24.0,33.0,0,1634.224616014881,0.06033163902747837
15.7361,0.35,dwell,10,0.36710649728775024,0.35099002718925476,0.02924424409866333,0.0,0.0,24.0,34.0,0,1614.6187049499886,-0.1878816240162884
15.7557,0.35,dwell,10,0.3702773451805115,0.33627158403396606,0.16816562414169312,0.0,0.0,24.0,34.0,0,1628.5648223737574,-0.2869441521023267
15.7761,0.35,dwell,10,0.3739334046840668,0.49586379528045654,0.17243269085884094,0.0,0.0,24.0,34.0,0,1644.6450119221968,-0.3668773376241612
15.796,0.35,dwell,10,0.378654807806015,0.25207453966140747,-0.4517749547958374,0.0,0.0,24.0,34.0,0,1665.4108274297646,0.23285739697319127
15.816,0.35,dwell,10,0.37493985891342163,0.32909250259399414,0.5203701853752136,0.0,0.0,24.0,34.0,0,1649.0716288205588,-0.5568384415766042
15.8361,0.35,dwell,10,0.3786144256591797,0.5933618545532227,-0.31756117939949036,0.0,0.0,24.0,33.0,0,1665.2332174715968,-0.032932479549186905
15.8563,0.35,dwell,10,0.3782043755054474,0.3720714747905731,0.00602068891748786,0.0,0.0,24.0,34.0,0,1663.4297227008005,-0.18043802507180104
15.876,0.35,dwell,10,0.38463565707206726,0.2841818928718567,0.12434351444244385,0.0,0.0,24.0,34.0,0,1691.7159763928053,-0.23262999014057528
15.8962,0.35,dwell,10,0.3853897452354431,0.6658810377120972,-0.08149197697639465,0.0,0.0,24.0,33.0,0,1695.0326293607143,-0.24992827358070102
15.9161,0.35,dwell,10,0.38252925872802734,0.3699575364589691,0.06700475513935089,0.0,0.0,24.0,34.0,0,1682.4515526043679,-0.22748516546902275
15.9361,0.35,dwell,10,0.3904171586036682,0.35569247603416443,0.10934452712535858,0.0,0.0,24.0,34.0,0,1717.144348226559,-0.2558410106816746
15.9562,0.35,dwell,10,0.38800206780433655,0.3439052700996399,-0.019181638956069946,0.0,0.0,24.0,33.0,0,1706.5222241084534,-0.14713763258045778
15.9761,0.35,dwell,10,0.3969382643699646,0.46814867854118347,-0.10354047268629074,0.0,0.0,24.0,34.0,0,1745.8256693827095,-0.1365854118969812
15.9961,0.35,dwell,10,0.39057275652885437,0.3103187084197998,0.07547891139984131,0.0,0.0,24.0,34.0,0,1717.8287036447093,-0.20723169812759806
16.0163,0.35,dwell,10,0.39056888222694397,0.4668794870376587,-0.24870692193508148,0.0,0.0,24.0,34.0,0,1717.811663574922,-0.020701205688356095
16.0352,0.35,dwell,10,0.3936634659767151,0.6408752799034119,0.12742972373962402,0.0,0.0,24.0,33.0,0,1731.422353778801,-0.40592825761782836
16.0562,0.35,dwell,10,0.39275413751602173,0.5973519086837769,-0.029889924451708794,0.0,0.0,24.0,34.0,0,1727.422918322261,-0.2580171684125574
16.0752,0.35,dwell,10,0.3961840867996216,0.24433164298534393,-0.14518330991268158,0.0,0.0,24.0,34.0,0,1742.5086231824212,0.002918402028979708
16.0962,0.35,dwell,10,0.3940635621547699,0.22443394362926483,-0.1658935546875,0.0,0.0,24.0,34.0,0,1733.18206867799,0.028473624362203256
16.1162,0.35,dwell,10,0.3938679099082947,0.24434177577495575,0.2536654472351074,0.0,0.0,24.0,34.0,0,1732.321545153731,-0.3209606230227127
16.1358,0.35,dwell,10,0.39666613936424255,0.283378928899765,0.2768128514289856,0.0,0.0,24.0,34.0,0,1744.628801096341,-0.35975000004301283
16.1556,0.35,dwell,10,0.3961896002292633,0.32223647832870483,0.053883835673332214,0.0,0.0,24.0,34.0,0,1742.532872512503,-0.19613203693420495
16.1762,0.35,dwell,10,0.3945077061653137,0.5091056227684021,0.057740457355976105,0.0,0.0,23.5,34.0,0,1735.1355160629146,-0.2873460886082023
16.1963,0.35,dwell,10,0.3874310553073883,0.3864840865135193,-0.12274881452322006,0.0,0.0,24.0,34.0,0,1704.0107799767247,-0.08472511246085881
16.2162,0.35,dwell,10,0.38567304611206055,0.39780503511428833,-0.1532890498638153,0.0,0.0,24.0,34.0,0,1696.2786516945457,-0.06628515946935057
16.2354,0.35,dwell,10,0.38966089487075806,0.3090575039386749,0.2836548984050751,0.0,0.0,24.0,34.0,0,1713.8181266040776,-0.37337515650518066
16.256,0.35,dwell,10,0.39034098386764526,0.3494788408279419,-0.3746824860572815,0.0,0.0,24.0,34.0,0,1716.809314239049,0.13580060573211652
16.2762,0.35,dwell,10,0.38388240337371826,0.2500667870044708,0.48913681507110596,0.0,0.0,24.0,34.0,0,1688.4029935937735,-0.5044163646579819
16.2961,0.35,dwell,10,0.38313865661621094,0.37368953227996826,-0.508880615234375,0.0,0.0,24.0,34.0,0,1685.1318245044508,0.22458965913698245
16.3162,0.35,dwell,10,0.3837544918060303,0.39666032791137695,0.24881766736507416,0.0,0.0,24.0,34.0,0,1687.8404091358727,-0.38380559708325346
16.3361,0.35,dwell,10,0.38457149267196655,0.26832810044288635,0.06998959183692932,0.0,0.0,24.0,34.0,0,1691.4337666216356,-0.1821219835139735
16.3562,0.35,dwell,10,0.38372698426246643,0.3266715407371521,0.13166199624538422,0.0,0.0,24.0,34.0,0,1687.7194246403828,-0.2582455655891652
16.3761,0.35,dwell,10,0.3775399327278137,0.25370922684669495,0.2722223401069641,0.0,0.0,24.0,34.0,0,1660.5073507322782,-0.3312777241522345
16.3961,0.35,dwell,10,0.38229209184646606,0.5566010475158691,-0.0419548898935318,0.0,0.0,24.0,34.0,0,1681.408438178465,-0.22992243410978191
16.4161,0.35,dwell,10,0.37654057145118713,0.32221806049346924,-0.005523568019270897,0.0,0.0,24.0,34.0,0,1656.111930269373,-0.14792574975309722
16.4363,0.35,dwell,10,0.3834208548069,0.4182734489440918,0.08406510949134827,0.0,0.0,24.0,34.0,0,1686.3729969722663,-0.26388795226900963
16.4557,0.35,dwell,10,0.3775724768638611,0.4780423045158386,0.014342345297336578,0.0,0.0,24.0,34.0,0,1660.6504873184913,-0.2369510747411012
16.4755,0.35,dwell,10,0.3779216706752777,0.21230942010879517,-0.4770345687866211,0.0,0.0,24.0,34.0,0,1662.1863219161671,0.27059856885443717
16.4961,0.35,dwell,10,0.37946566939353943,0.4102434813976288,0.3069571852684021,0.0,0.0,24.0,34.0,0,1668.9771829587871,-0.43341357299383154
16.5161,0.35,dwell,10,0.38223326206207275,0.613936722278595,-0.2690284550189972,0.0,0.0,24.0,34.0,0,1681.149691272618,-0.07845096120825679
16.5361,0.35,dwell,10,0.37354663014411926,0.226322740316391,-0.05992008373141289,0.0,0.0,24.0,34.0,0,1642.9438886475841,-0.06085943094447426
16.5562,0.35,dwell,10,0.3742224872112274,0.30496636033058167,0.0759039968252182,0.0,0.0,24.0,34.0,0,1645.9164632832494,-0.20249183367883733
16.5762,0.35,dwell,10,0.3693539798259735,0.265039324760437,0.12473928183317184,0.0,0.0,24.0,34.0,0,1624.5036494336034,-0.21997928075632106
16.5961,0.35,dwell,10,0.3757462203502655,0.5772840976715088,-0.26097363233566284,0.0,0.0,24.0,34.0,0,1652.618191653136,-0.07095430565401828
16.6161,0.35,dwell,10,0.3679276704788208,0.2529868483543396,0.09010674059391022,0.0,0.0,24.0,34.0,0,1618.2304132801376,-0.187705944872521
16.6362,0.35,dwell,10,0.3659103810787201,0.41408729553222656,0.14770764112472534,0.0,0.0,24.0,34.0,0,1609.357911096808,-0.3067905712375142
16.6558,0.35,dwell,10,0.3664281368255615,0.33708786964416504,0.26099467277526855,0.0,0.0,24.0,34.0,0,1611.6351198076916,-0.35597608119513674
16.6753,0.35,dwell,10,0.3682810962200165,0.4279647469520569,0.03843493014574051,0.0,0.0,24.0,34.0,0,1619.7848608771192,-0.23127577365970362
16.6962,0.35,dwell,10,0.35587450861930847,0.25817960500717163,0.12675076723098755,0.0,0.0,24.0,34.0,0,1565.217838629616,-0.2147525347842525
16.7161,0.35,dwell,10,0.3601430058479309,0.4023205637931824,0.07727973163127899,0.0,0.0,24.0,34.0,0,1583.9916699790479,-0.2472992744159145
16.7361,0.35,dwell,10,0.353594571352005,0.4014648199081421,0.025386570021510124,0.0,0.0,24.0,34.0,0,1555.190150792167,-0.20810502260997257
16.7563,0.35,dwell,10,0.3496401011943817,0.3070273697376251,-0.21700797975063324,0.0,0.0,24.0,34.0,0,1537.7974826377258,0.011064890856949477
16.7758,0.35,dwell,10,0.3457961082458496,0.39043161273002625,0.10741208493709564,0.0,0.0,24.0,34.0,0,1520.8907186271426,-0.2608383342973619
16.7961,0.35,dwell,10,0.3413686752319336,0.12934044003486633,0.058864906430244446,0.0,0.0,24.0,34.0,0,1501.4178511840516,-0.10243576098827421
16.8161,0.35,dwell,10,0.341470867395401,0.373938649892807,0.039091650396585464,0.0,0.0,24.0,34.0,0,1501.8673157940566,-0.20409717752709206
16.8361,0.35,dwell,10,0.3314135670661926,0.7277876734733582,-0.5334053039550781,0.0,0.0,24.0,34.0,0,1457.6329986331946,0.019896158618403492
16.8562,0.35,dwell,10,0.3267943561077118,0.42037731409072876,0.20623378455638885,0.0,0.0,24.0,34.0,0,1437.3166477356317,-0.3372226167621656
16.8762,0.35,dwell,10,0.3297547698020935,0.24518707394599915,-0.021572686731815338,0.0,0.0,24.0,34.0,0,1450.3372272150305,-0.10118307809714101
16.8962,0.35,dwell,10,0.3243362605571747,0.5951293706893921,-0.5377221703529358,0.0,0.0,24.0,34.0,0,1426.505378842887,0.07767339771067538
16.9157,0.35,dwell,10,0.31980904936790466,0.3977602422237396,-0.06795831769704819,0.0,0.0,24.0,34.0,0,1406.5936640640427,-0.14317620312642748
16.9362,0.35,dwell,10,0.3214226961135864,0.5413171052932739,-0.17392811179161072,0.0,0.0,24.0,34.0,0,1413.6908531304546,-0.14068935044150507
16.9561,0.35,dwell,10,0.3190575838088989,0.4354014992713928,-0.014359839260578156,0.0,0.0,24.0,34.0,0,1403.288545912605,-0.19624286036263297
16.9761,0.35,dwell,10,0.31432512402534485,0.29793882369995117,0.0024444754235446453,0.0,0.0,24.0,34.0,0,1382.4741006674135,-0.1423165878773405
16.9962,0.35,dwell,10,0.3114158511161804,0.23268303275108337,0.22934353351593018,0.0,0.0,24.0,34.0,0,1369.6784501092072,-0.2568432337683135
17.0162,0.35,dwell,10,0.3140997290611267,0.32971885800361633,0.20321983098983765,0.0,0.0,24.0,34.0,0,1381.482761838172,-0.28706513645348175
17.0361,0.35,dwell,10,0.3112911283969879,0.15805204212665558,-0.28593602776527405,0.0,0.0,24.0,34.0,0,1369.129890939516,0.10845700903418302
17.0562,0.35,dwell,10,0.3038749098777771,0.33151212334632874,0.05108177661895752,0.0,0.0,24.0,34.0,0,1336.5116582751991,-0.1885284619918949
17.077,0.35,dwell,10,0.3055436909198761,0.45598727464675903,-0.037619829177856445,0.0,0.0,24.0,34.0,0,1343.8513406424304,-0.19174526523367086
17.0962,0.35,dwell,10,0.30715814232826233,0.4769015908241272,-0.021659541875123978,0.0,0.0,24.0,34.0,0,1350.95206880026,-0.2115848736236165
17.1163,0.35,dwell,10,0.3024459779262543,0.2786045968532562,-0.002969107124954462,0.0,0.0,24.0,34.0,0,1330.2268873052617,-0.12975565332955188
17.1353,0.35,dwell,10,0.3051646649837494,0.373060941696167,0.18657267093658447,0.0,0.0,24.0,34.0,0,1342.1842975073926,-0.29335175429300897
17.1561,0.35,dwell,10,0.2997142970561981,0.4197229743003845,0.22745727002620697,0.0,0.0,24.0,34.0,0,1318.2123273306133,-0.3385102893716394
17.1761,0.35,dwell,10,0.29954272508621216,0.5683886408805847,-0.0062844711355865,0.0,0.0,24.0,34.0,0,1317.4577143939555,-0.26461417737945553
17.1962,0.35,dwell,10,0.3062661588191986,0.3211968243122101,0.18755817413330078,0.0,0.0,24.0,34.0,0,1347.0289204253827,-0.2698966797018142
17.2162,0.35,dwell,10,0.30159586668014526,0.33346742391586304,0.09967034310102463,0.0,0.0,24.0,34.0,0,1326.4879027615475,-0.21935987424080433
17.2362,0.35,dwell,10,0.30022403597831726,0.5382120013237,-0.15740925073623657,0.0,0.0,24.0,34.0,0,1320.454276204783,-0.1570104943495226
17.2562,0.35,dwell,10,0.29828697443008423,0.5600697994232178,0.027783818542957306,0.0,0.0,24.0,34.0,0,1311.9346345435108,-0.2816070080051751
17.2762,0.35,dwell,10,0.30453968048095703,0.43176406621932983,0.2861325144767761,0.0,0.0,24.0,34.0,0,1339.4354720957804,-0.38321709589922415
17.2961,0.35,dwell,10,0.30727389454841614,0.37571486830711365,0.13617119193077087,0.0,0.0,24.0,34.0,0,1351.4611736545205,-0.263554071066614
17.3163,0.35,dwell,10,0.3022283613681793,0.3442322909832001,-0.1775299310684204,0.0,0.0,24.0,34.0,0,1329.2697596930548,-0.052221931375074845
17.3362,0.35,dwell,10,0.30612990260124207,0.3608296811580658,-0.03970669209957123,0.0,0.0,24.0,34.0,0,1346.4296342787093,-0.1454364973742449
17.3562,0.35,dwell,10,0.30631083250045776,0.21971528232097626,0.17496135830879211,0.0,0.0,24.0,34.0,0,1347.2254055377764,-0.21403957116933126
17.3762,0.35,dwell,10,0.30597493052482605,0.5059213042259216,-0.2578112781047821,0.0,0.0,24.0,34.0,0,1345.7480314872173,-0.07669515361053247
17.3961,0.35,dwell,10,0.3108248710632324,0.29267430305480957,-0.30998075008392334,0.0,0.0,24.0,34.0,0,1367.0791840793438,0.059967221538651305
17.4162,0.35,dwell,10,0.3065118193626404,0.3316289484500885,0.05031883716583252,0.0,0.0,24.0,34.0,0,1348.1093919273578,-0.1883796648883808
17.4354,0.35,dwell,10,0.30795618891716003,0.28531908988952637,0.08957555145025253,0.0,0.0,24.0,34.0,0,1354.4620610215245,-0.19152494530822137
17.456,0.35,dwell,10,0.31444334983825684,0.45277655124664307,-0.15753760933876038,0.0,0.0,24.0,34.0,0,1382.994084950846,-0.11196608132936267
17.4762,0.35,dwell,10,0.31196972727775574,0.37579578161239624,-0.09375648945569992,0.0,0.0,24.0,34.0,0,1372.1145247014922,-0.1173396295028602
17.496,0.35,dwell,10,0.3097090423107147,0.10764539241790771,-0.21834389865398407,0.0,0.0,24.0,34.0,0,1362.1715129031404,0.08827025702623645
17.5161,0.35,dwell,10,0.3112472593784332,0.4121926724910736,0.20172333717346191,0.0,0.0,24.0,34.0,0,1368.9369449185397,-0.3238721021988493
17.5361,0.35,dwell,10,0.3166526257991791,0.3433791995048523,0.16918766498565674,0.0,0.0,24.0,34.0,0,1392.7109881308663,-0.27241531670377755
17.5561,0.35,dwell,10,0.3156677782535553,0.2644656002521515,-0.21935468912124634,0.0,0.0,24.0,34.0,0,1388.3794023909336,0.017526901277948176
17.5761,0.35,dwell,10,0.3096810579299927,0.28133368492126465,0.19419077038764954,0.0,0.0,24.0,34.0,0,1362.0484311682922,-0.2566099738615988
17.5961,0.35,dwell,10,0.31262099742889404,0.088593989610672,-0.16361379623413086,0.0,0.0,24.0,34.0,0,1374.978960432738,0.06337825066966679
17.6161,0.35,dwell,10,0.3156656324863434,0.3143198788166046,0.11710099875926971,0.0,0.0,24.0,34.0,0,1388.3699648138208,-0.22451978739996412
17.6361,0.35,dwell,10,0.31120574474334717,0.49885866045951843,-0.24053841829299927,0.0,0.0,24.0,34.0,0,1368.7543540168956,-0.08164328092547932
17.6562,0.35,dwell,10,0.3147570788860321,0.1852124035358429,0.23479163646697998,0.0,0.0,24.0,34.0,0,1384.3739373712378,-0.23952407162959286
17.6762,0.35,dwell,10,0.3156690001487732,0.4792112112045288,0.1546909660100937,0.0,0.0,24.0,34.0,0,1388.3847765667897,-0.3268208993307362
17.6962,0.35,dwell,10,0.3143918812274933,0.3351086974143982,-0.10840305685997009,0.0,0.0,24.0,34.0,0,1382.7677141775948,-0.0881800999412293
17.7162,0.35,dwell,10,0.31958097219467163,0.5821521282196045,0.21162629127502441,0.0,0.0,24.0,34.0,0,1405.5905282634099,-0.4141242708254028
17.7362,0.35,dwell,10,0.3173291087150574,0.321755051612854,-0.09548220038414001,0.0,0.0,24.0,34.0,0,1395.6863153931895,-0.08965236273900254
17.7562,0.35,dwell,10,0.31844329833984375,0.4633956551551819,0.06718610972166061,0.0,0.0,24.0,34.0,0,1400.5867773090981,-0.2629068705400812
17.7761,0.35,dwell,10,0.3243269920349121,0.21165451407432556,-0.24890586733818054,0.0,0.0,24.0,34.0,0,1426.4646137528575,0.06609791921552792
17.7961,0.35,dwell,10,0.31989040970802307,0.31769847869873047,-0.00044438111945055425,0.0,0.0,24.0,34.0,0,1406.9515055295763,-0.14977719585526647
17.8161,0.35,dwell,10,0.3200061619281769,0.3220648467540741,-0.0113678565248847,0.0,0.0,24.0,34.0,0,1407.4606103838366,-0.14464829807641946
17.8355,0.35,dwell,10,0.33075565099716187,0.3256744146347046,0.12580402195453644,0.0,0.0,24.0,34.0,0,1454.7393326283905,-0.2394405364019817
17.8561,0.35,dwell,10,0.3282521367073059,0.3254278004169464,0.04010387137532234,0.0,0.0,24.0,34.0,0,1443.7283016867545,-0.18080283051744342
17.8761,0.35,dwell,10,0.3310718536376953,0.17393985390663147,-0.29524779319763184,0.0,0.0,24.0,34.0,0,1456.1300644779544,0.1189303114070469
17.8961,0.35,dwell,10,0.341237336397171,0.3804433047771454,0.0726335346698761,0.0,0.0,24.0,34.0,0,1500.8401928182618,-0.2306978233828031
17.916,0.35,dwell,10,0.33662882447242737,0.3647826910018921,-0.09105968475341797,0.0,0.0,24.0,34.0,0,1480.5708987288042,-0.1092487759466117
17.9352,0.35,dwell,10,0.3380109667778015,0.10725142061710358,-0.21977603435516357,0.0,0.0,24.0,34.0,0,1486.649878086695,0.10216516687695293
17.9561,0.35,dwell,10,0.3476952910423279,0.38881880044937134,-0.23044061660766602,0.0,0.0,24.0,34.0,0,1529.2437608368793,-0.01883040825345389
17.9762,0.35,dwell,10,0.3465854823589325,0.26377248764038086,-0.09080775082111359,0.0,0.0,24.0,34.0,0,1524.3625673075758,-0.05984951025108981
17.9962,0.35,dwell,10,0.3494780361652374,0.5581680536270142,-0.0036811940371990204,0.0,0.0,24.0,34.0,0,1537.084683410777,-0.2610123965406471
18.0158,0.35,ramp,10,0.35665401816368103,0.2793083190917969,-0.16948968172073364,0.0,0.0,24.0,34.0,0,1568.6463006708213,-0.007575877571349032
18.037,0.35211,ramp,10,0.36042988300323486,0.30036014318466187,-0.02961198054254055,0.0,0.0,24.0,34.0,0,1585.253421608068,-0.11992240853966608
18.0569,0.35411,ramp,10,0.35574930906295776,0.32356542348861694,0.13912011682987213,0.0,0.0,24.0,34.0,0,1564.667182220566,-0.2546585958629628
18.0769,0.35611,ramp,10,0.3624686598777771,0.3753814697265625,0.1935959905385971,0.0,0.0,24.0,34.0,0,1594.2204306399867,-0.3216800152067826
18.0967,0.35809,ramp,10,0.36497926712036133,0.23816296458244324,0.1550953984260559,0.0,0.0,24.0,34.0,0,1605.2626580170795,-0.22895428215860844
18.117,0.36011,ramp,10,0.36382824182510376,0.3295765519142151,0.29097265005111694,0.0,0.0,24.0,34.0,0,1600.2001843607313,-0.37347020798311015
18.1369,0.36211,ramp,10,0.36735373735427856,0.8496092557907104,-0.4356380105018616,0.0,0.0,24.0,34.0,0,1615.7061235573383,-0.07209586887890146
18.1569,0.36411,ramp,10,0.3658997714519501,0.643932044506073,-0.02429756335914135,0.0,0.0,24.0,34.0,0,1609.311247521083,-0.28588095703906546
18.177,0.36612,ramp,10,0.37399688363075256,0.31061166524887085,-0.16604050993919373,0.0,0.0,24.0,34.0,0,1644.9242069117886,-0.01896912230956102
18.1969,0.36811,ramp,10,0.36948564648628235,0.27055254578590393,0.32058992981910706,0.0,0.0,24.0,34.0,0,1625.082749651452,-0.3714888011048475
18.2169,0.37011,ramp,10,0.3717758059501648,0.3623604476451874,0.08466532826423645,0.0,0.0,24.0,34.0,0,1635.1553970576472,-0.23592174052380407
18.237,0.37212,ramp,10,0.37627866864204407,0.5952916145324707,-0.003740347921848297,0.0,0.0,24.0,34.0,0,1654.960021551751,-0.2782995105027774
18.2564,0.37406,ramp,10,0.38197752833366394,0.35483846068382263,-0.34120118618011475,0.0,0.0,24.0,34.0,0,1680.0249155891959,0.10051170341333393
18.2765,0.37607,ramp,10,0.37880760431289673,0.3342815041542053,0.3883016109466553,0.0,0.0,24.0,34.0,0,1666.082861566684,-0.4605083706837803
18.2969,0.37811,ramp,10,0.38085222244262695,0.713970422744751,-0.6514819860458374,0.0,0.0,24.0,34.0,0,1675.0755617807436,0.17318903418945136
18.317,0.38012,ramp,10,0.379366934299469,0.43772777915000916,0.16626524925231934,0.0,0.0,24.0,34.0,0,1668.542923334131,-0.3365299849168283
18.337,0.38211,ramp,10,0.3835287392139435,0.18166480958461761,0.06709015369415283,0.0,0.0,24.0,34.0,0,1686.8474973771126,-0.1387474270297696
18.3568,0.3841,ramp,10,0.3868653476238251,0.28152185678482056,-0.24920611083507538,0.0,0.0,24.0,34.0,0,1701.5226676328587,0.06535761672997556
